event_id,order_id,customer_id,event_type,event_timestamp,customer_name,customer_email,customer_city,customer_state,payment_value,lifecycle_step
61cdee0f-fa4a-409c-8121-82acb611b5d6,ce01f11b-a090-4c16-871e-42ef26d8a28f,80c4bb7d-3538-4ac2-b2d6-ae99a11d3732,order_shipped,2025-11-05 15:20:03.284893 UTC,Elisa da Costa,silveiramaria-eduarda@example.org,Moraes do Oeste,RS,,3
9c080b52-0041-4810-b3ca-4d94031d2fe5,ce01f11b-a090-4c16-871e-42ef26d8a28f,80c4bb7d-3538-4ac2-b2d6-ae99a11d3732,order_delivered,2025-11-07 03:20:03.284893 UTC,Sara Sales,maria-clara65@example.org,Câmara do Campo,RS,,4
a117ee6d-bc68-4624-a1d7-c4736f6cdd0a,a0e9199b-09b9-418a-af08-3337f74d58a7,7a0d1f52-48c6-4923-b0eb-b6641b7b8c76,order_created,2025-11-06 12:20:43.643693 UTC,Yuri Sampaio,maria-cecilia76@example.com,Pimenta Alegre,SP,,1
c74627e7-66cf-408b-88d3-6820a42a0022,a0e9199b-09b9-418a-af08-3337f74d58a7,7a0d1f52-48c6-4923-b0eb-b6641b7b8c76,order_paid,2025-11-06 14:20:43.643693 UTC,Manuela Costa,nogueiraana-carolina@example.net,da Conceição de Pimenta,SP,225.04,2
2694407e-2ebe-49e3-a9de-1a0e1a25df55,a0e9199b-09b9-418a-af08-3337f74d58a7,7a0d1f52-48c6-4923-b0eb-b6641b7b8c76,order_shipped,2025-11-07 00:20:43.643693 UTC,Natália Santos,ibrito@example.net,Andrade,SP,,3
6e4a722f-0555-4afb-90bc-873e52123b0d,a0e9199b-09b9-418a-af08-3337f74d58a7,7a0d1f52-48c6-4923-b0eb-b6641b7b8c76,order_delivered,2025-11-08 12:20:43.643693 UTC,Sarah Cassiano,julia64@example.org,da Cunha,SP,,4
f4e77296-be9e-4a70-86c3-5d3605eb7ab1,950aa9ff-bd13-40b2-9190-68943ad883a8,f9e4fa74-26d2-4b8b-966c-5c1a8ae0a242,order_created,2025-11-05 10:20:43.643693 UTC,André da Rosa,fbrito@example.net,Gomes,PR,,1
dbc5e467-7b59-4424-853e-118add8858af,950aa9ff-bd13-40b2-9190-68943ad883a8,f9e4fa74-26d2-4b8b-966c-5c1a8ae0a242,order_paid,2025-11-05 12:20:43.643693 UTC,Anna Liz Jesus,maria-vitoriapinto@example.org,Azevedo,PR,121.98,2
6c2eb434-a2b4-4df2-866d-ce133425f191,950aa9ff-bd13-40b2-9190-68943ad883a8,f9e4fa74-26d2-4b8b-966c-5c1a8ae0a242,order_shipped,2025-11-05 22:20:43.643693 UTC,João Miguel Marques,malves@example.org,Costa de Teixeira,PR,,3
06bf4d32-f456-4910-8c2b-69740937d124,950aa9ff-bd13-40b2-9190-68943ad883a8,f9e4fa74-26d2-4b8b-966c-5c1a8ae0a242,order_delivered,2025-11-07 10:20:43.643693 UTC,Josué da Cruz,souzaanna-liz@example.com,Pastor das Flores,PR,,4
b9e57c41-20c5-4456-953d-3ff116feb8a2,ff1bb993-64f3-4dcb-9981-8b82ee6b90a4,885d60fe-984e-4b14-bf09-1d488f71453b,order_created,2025-11-05 06:20:43.643693 UTC,Sr. Noah da Mota,mathias99@example.org,Siqueira das Pedras,RJ,,1
f9a8534c-3c31-4645-aeac-49b3a6bba9e5,ff1bb993-64f3-4dcb-9981-8b82ee6b90a4,885d60fe-984e-4b14-bf09-1d488f71453b,order_paid,2025-11-05 08:20:43.643693 UTC,Dr. Valentim Rios,acunha@example.org,Cunha do Amparo,RJ,203.4,2
10f25f12-20bf-4e2a-8e47-84c021bcb30f,ff1bb993-64f3-4dcb-9981-8b82ee6b90a4,885d60fe-984e-4b14-bf09-1d488f71453b,order_shipped,2025-11-05 18:20:43.643693 UTC,Marcela Araújo,emanuelly41@example.com,Andrade da Serra,RJ,,3
0a6782ff-d330-48cc-82d0-e5037d436822,ff1bb993-64f3-4dcb-9981-8b82ee6b90a4,885d60fe-984e-4b14-bf09-1d488f71453b,order_delivered,2025-11-07 06:20:43.643693 UTC,Dr. Cauê Montenegro,lucaspacheco@example.net,da Mota da Mata,RJ,,4
b26c0c64-c5e4-404a-888b-31c139a2b6b9,34deff6c-998f-4faf-ac5f-660dc4fe4136,65ed14a1-84d0-4514-9e9f-aebd4af10ff7,order_created,2025-11-04 20:20:08.736841 UTC,Isaque Cardoso,mendoncaaurora@example.org,Montenegro Alegre,RS,,1
656415bc-9329-4c62-bb71-00425fc33fad,34deff6c-998f-4faf-ac5f-660dc4fe4136,65ed14a1-84d0-4514-9e9f-aebd4af10ff7,order_paid,2025-11-04 22:20:08.736841 UTC,Clarice Rezende,maria-fernandaabreu@example.org,Rodrigues de da Rocha,RS,87.54,2
5e651387-27c1-44f8-a655-44802f5fae70,34deff6c-998f-4faf-ac5f-660dc4fe4136,65ed14a1-84d0-4514-9e9f-aebd4af10ff7,order_shipped,2025-11-05 08:20:08.736841 UTC,Gael Fonseca,borgesotto@example.com,Nogueira,RS,,3
cdba6bc2-138d-47c8-a129-b9cf729d692e,34deff6c-998f-4faf-ac5f-660dc4fe4136,65ed14a1-84d0-4514-9e9f-aebd4af10ff7,order_delivered,2025-11-06 20:20:08.736841 UTC,Francisco Cirino,matheus17@example.com,Nascimento,RS,,4
2a8792e7-afdd-464e-ac0f-0437fe44bc66,662045e4-d271-41cc-b582-526e22d74ffd,c4802156-7f1a-47fa-804e-5d8e06894f7f,order_created,2025-11-05 16:20:08.736841 UTC,Dr. Anthony Siqueira,araujovinicius@example.org,Souza do Galho,RJ,,1
8e8e1c6e-fdfc-4813-ba00-ad7b94eb37cf,662045e4-d271-41cc-b582-526e22d74ffd,c4802156-7f1a-47fa-804e-5d8e06894f7f,order_paid,2025-11-05 18:20:08.736841 UTC,Benício Moura,rebecafogaca@example.com,Cavalcante de Gomes,RJ,208.62,2
18cebde9-d80c-4ad2-b09a-e9406fa77363,662045e4-d271-41cc-b582-526e22d74ffd,c4802156-7f1a-47fa-804e-5d8e06894f7f,order_shipped,2025-11-06 04:20:08.736841 UTC,Ian Cavalcante,maria-lauracassiano@example.com,Rocha de Gonçalves,RJ,,3
1f056372-0c82-4b86-92b7-32463fb09360,662045e4-d271-41cc-b582-526e22d74ffd,c4802156-7f1a-47fa-804e-5d8e06894f7f,order_delivered,2025-11-07 16:20:08.736841 UTC,Arthur Gabriel Correia,josue96@example.com,Marques,RJ,,4
1c6cb227-a8ec-4901-ba70-c87f5eed4b0b,2cbf966c-fe08-4083-ab54-57ee4188c6d6,23ce5b84-308e-4256-8e27-5812e010e3e8,order_created,2025-11-04 20:20:08.736841 UTC,Théo Pinto,kcasa-grande@example.com,da Mota,RS,,1
beb62dcb-e5eb-4fc4-b60f-4ae4033a7c9e,2cbf966c-fe08-4083-ab54-57ee4188c6d6,23ce5b84-308e-4256-8e27-5812e010e3e8,order_paid,2025-11-04 22:20:08.736841 UTC,Ana Julia Marques,joao-lucasaraujo@example.net,Mendes da Mata,RS,73.1,2
07c77c6a-677e-481d-93e3-0f979dd7bc44,2cbf966c-fe08-4083-ab54-57ee4188c6d6,23ce5b84-308e-4256-8e27-5812e010e3e8,order_shipped,2025-11-05 08:20:08.736841 UTC,Luara Rodrigues,da-rosaalana@example.net,Guerra de da Rocha,RS,,3
2962cfe6-fe28-4c49-b569-b5266ab642c7,2cbf966c-fe08-4083-ab54-57ee4188c6d6,23ce5b84-308e-4256-8e27-5812e010e3e8,order_delivered,2025-11-06 20:20:08.736841 UTC,Olívia Nunes,igornogueira@example.org,Mendes do Campo,RS,,4
ce44e0e9-0e02-420f-bee7-72959bbd272f,78f28a2f-fb4d-4b8c-98f4-c8f432c54c05,5e8e7979-cf21-43ff-97f5-135c72989146,order_created,2025-11-06 12:20:20.304832 UTC,Srta. Maysa Viana,lmoraes@example.net,Oliveira de Ramos,SP,,1
935832b6-9bdb-408e-9441-fd5180a025d8,78f28a2f-fb4d-4b8c-98f4-c8f432c54c05,5e8e7979-cf21-43ff-97f5-135c72989146,order_paid,2025-11-06 14:20:20.304832 UTC,Ana Carolina Cassiano,enricocorreia@example.net,Moura,SP,190.44,2
81c85847-0282-427b-ab33-85b8acc116d9,78f28a2f-fb4d-4b8c-98f4-c8f432c54c05,5e8e7979-cf21-43ff-97f5-135c72989146,order_shipped,2025-11-07 00:20:20.304832 UTC,Sra. Helena Martins,mathias23@example.net,Jesus da Praia,SP,,3
d0985378-d2a2-4343-a7cf-052cd59158c8,78f28a2f-fb4d-4b8c-98f4-c8f432c54c05,5e8e7979-cf21-43ff-97f5-135c72989146,order_delivered,2025-11-08 12:20:20.304832 UTC,Matteo Andrade,fernanda10@example.com,Aparecida,SP,,4
fce7fb50-1d74-4377-9190-144762a63ff5,32d5ea22-04e6-48ee-ada8-eb41f52ca223,baf32f01-348f-4d71-8636-e8f28767e5da,order_created,2025-11-05 23:20:20.304832 UTC,Luiza Siqueira,moraesfelipe@example.com,Andrade dos Dourados,RJ,,1
c9efb3b2-9ce7-4803-acb3-135e4b76ffc2,32d5ea22-04e6-48ee-ada8-eb41f52ca223,baf32f01-348f-4d71-8636-e8f28767e5da,order_paid,2025-11-06 01:20:20.304832 UTC,Isaac Costela,silveiraarthur-miguel@example.net,da Cruz,RJ,10,2
3e5a3a6c-1229-4d16-8352-ac55e48a53f7,32d5ea22-04e6-48ee-ada8-eb41f52ca223,baf32f01-348f-4d71-8636-e8f28767e5da,order_shipped,2025-11-06 11:20:20.304832 UTC,Ryan Freitas,peixotoeloah@example.com,Pastor das Flores,RJ,,3
bb1e91d3-f8b3-4a37-b343-ab38493791ce,32d5ea22-04e6-48ee-ada8-eb41f52ca223,baf32f01-348f-4d71-8636-e8f28767e5da,order_delivered,2025-11-07 23:20:20.304832 UTC,Sophie Barbosa,qporto@example.org,Ramos,RJ,,4
230b3088-6912-4c14-9c0c-4b46aba851ef,2eaf41fa-f13f-4208-b3a3-439c897b3f8b,a454a0de-ea5f-428e-9ee7-8e7947b2d28a,order_created,2025-11-05 02:20:20.304832 UTC,Melissa Sales,giovanna54@example.net,Souza de Casa Grande,RJ,,1
7a09a486-a0ac-417f-b4f4-2f426aa6873d,2eaf41fa-f13f-4208-b3a3-439c897b3f8b,a454a0de-ea5f-428e-9ee7-8e7947b2d28a,order_paid,2025-11-05 04:20:20.304832 UTC,Julia Nascimento,melissa67@example.net,Novais,RJ,250.01,2
1b87035d-b089-43de-9f1d-bd67deb8ec5a,2eaf41fa-f13f-4208-b3a3-439c897b3f8b,a454a0de-ea5f-428e-9ee7-8e7947b2d28a,order_shipped,2025-11-05 14:20:20.304832 UTC,Daniel Garcia,julia94@example.net,Sá,RJ,,3
1430c206-4265-4454-bf53-a0582b5b9fbc,2eaf41fa-f13f-4208-b3a3-439c897b3f8b,a454a0de-ea5f-428e-9ee7-8e7947b2d28a,order_delivered,2025-11-07 02:20:20.304832 UTC,Thomas Câmara,maria-cecilia57@example.com,da Luz,RJ,,4
12ed3cb6-3b9e-4e22-ba0e-5cc10b5f11d0,73ca9c7e-1545-404a-a377-52da050934c5,a20f8597-10de-44c3-8699-96164ba0fd6d,order_created,2025-11-05 12:29:16.202591 UTC,Maria Helena Silva,dante97@example.net,Novaes do Galho,RS,,1
65669f5a-c5bb-41e4-970c-319d2cb20459,73ca9c7e-1545-404a-a377-52da050934c5,a20f8597-10de-44c3-8699-96164ba0fd6d,order_paid,2025-11-05 14:29:16.202591 UTC,Erick Rodrigues,goncalveseloah@example.net,Vieira,RS,177.8,2
1294021b-7042-4219-a21d-820347edf503,73ca9c7e-1545-404a-a377-52da050934c5,a20f8597-10de-44c3-8699-96164ba0fd6d,order_shipped,2025-11-06 00:29:16.202591 UTC,Samuel Cavalcanti,domda-mata@example.org,Mendes Verde,RS,,3
b22c09df-cebe-4bef-b2df-1bf217c81f90,73ca9c7e-1545-404a-a377-52da050934c5,a20f8597-10de-44c3-8699-96164ba0fd6d,order_delivered,2025-11-07 12:29:16.202591 UTC,Benicio Fogaça,maria-luisabrito@example.com,Rios da Prata,RS,,4
2a522cd6-d3f5-4b50-8f71-5ddabcb9ccae,36852c89-87c2-4567-883f-1c8eca3b05a7,20468e12-91b6-4ee1-9074-7496af7b1cb6,order_created,2025-11-04 18:29:16.202591 UTC,Mariana Pastor,valentim44@example.com,da Cruz,SP,,1
9d22b593-da63-48ac-a1d4-35a2b6bd7a94,36852c89-87c2-4567-883f-1c8eca3b05a7,20468e12-91b6-4ee1-9074-7496af7b1cb6,order_paid,2025-11-04 20:29:16.202591 UTC,Marcelo Garcia,nicolasabreu@example.org,Fogaça das Flores,SP,290.44,2
5f0a1135-14eb-4a2e-b202-0d572fd00b1c,36852c89-87c2-4567-883f-1c8eca3b05a7,20468e12-91b6-4ee1-9074-7496af7b1cb6,order_shipped,2025-11-05 06:29:16.202591 UTC,Nicole Jesus,isabelcavalcanti@example.com,Sampaio de Casa Grande,SP,,3
49400b49-309d-4ba2-beaf-f96e5dabd58a,36852c89-87c2-4567-883f-1c8eca3b05a7,20468e12-91b6-4ee1-9074-7496af7b1cb6,order_delivered,2025-11-06 18:29:16.202591 UTC,Dr. João Felipe Rios,casa-grandelorenzo@example.com,Rocha,SP,,4
17bdedad-380d-4400-b8f1-154561ba887a,29d4f8e7-c702-4653-ba3d-32e865bef9f0,73d93a43-b754-4022-af64-58f8e1e82135,order_created,2025-11-04 22:29:16.202591 UTC,Srta. Stephany Cardoso,emanuellabrito@example.net,Ferreira,SP,,1
0c3eff38-faaa-4aeb-b342-7fb1fc8c3ff9,29d4f8e7-c702-4653-ba3d-32e865bef9f0,73d93a43-b754-4022-af64-58f8e1e82135,order_paid,2025-11-05 00:29:16.202591 UTC,Benicio Cavalcanti,eduarda37@example.com,Lopes,SP,51.43,2
0f56d348-b106-4392-888c-9368226de2a7,29d4f8e7-c702-4653-ba3d-32e865bef9f0,73d93a43-b754-4022-af64-58f8e1e82135,order_shipped,2025-11-05 10:29:16.202591 UTC,Bruna Borges,barbosaanna-liz@example.org,Cunha,SP,,3
4445f982-306b-4e41-afb0-0323f9e13f97,29d4f8e7-c702-4653-ba3d-32e865bef9f0,73d93a43-b754-4022-af64-58f8e1e82135,order_delivered,2025-11-06 22:29:16.202591 UTC,Thiago Nunes,dferreira@example.org,Sousa,SP,,4
da5ed245-fe6c-4765-9e36-5e4c05875fcf,0a7f0a44-4dfc-4779-948f-9d2eb5294af0,237a329d-2b00-4999-9721-c462365f8a28,order_created,2025-11-05 15:26:37.702157 UTC,Melissa da Rocha,albuquerqueluiz-miguel@example.com,da Rocha,SP,,1
b39410dd-6de2-42af-bca9-b74903d5f6cc,0a7f0a44-4dfc-4779-948f-9d2eb5294af0,237a329d-2b00-4999-9721-c462365f8a28,order_paid,2025-11-05 17:26:37.702157 UTC,Otávio Correia,mcavalcante@example.org,Mendes das Pedras,SP,179.58,2
25e2204a-f651-496d-a703-2c688eb8f79a,0a7f0a44-4dfc-4779-948f-9d2eb5294af0,237a329d-2b00-4999-9721-c462365f8a28,order_shipped,2025-11-06 03:26:37.702157 UTC,Yasmin Castro,stephanypires@example.net,Macedo de Mendonça,SP,,3
9bcee1a3-e1ce-47fd-9596-555143c22032,0a7f0a44-4dfc-4779-948f-9d2eb5294af0,237a329d-2b00-4999-9721-c462365f8a28,order_delivered,2025-11-07 15:26:37.702157 UTC,Laura da Rocha,bruna70@example.com,Rezende de Minas,SP,,4
e0614ba3-e7e9-4ec3-a621-0ffe0ad23f86,1428b0f3-e1f7-4060-8be7-08f5f226d368,ee852eae-32b4-4f6d-ba8a-e3592ae5075f,order_created,2025-11-05 19:26:37.702157 UTC,Sra. Sophie da Costa,viniciusmartins@example.com,Rodrigues das Pedras,PR,,1
3f09367f-0648-4dcc-944d-f85ade643830,1428b0f3-e1f7-4060-8be7-08f5f226d368,ee852eae-32b4-4f6d-ba8a-e3592ae5075f,order_paid,2025-11-05 21:26:37.702157 UTC,Carolina Alves,lpeixoto@example.net,Jesus da Mata,PR,103.05,2
33c68794-7bfc-4506-a834-0d4af0033a49,1428b0f3-e1f7-4060-8be7-08f5f226d368,ee852eae-32b4-4f6d-ba8a-e3592ae5075f,order_shipped,2025-11-06 07:26:37.702157 UTC,Sra. Heloísa da Paz,luiz-fernandosampaio@example.org,Barros de Silveira,PR,,3
e9ea3ed5-9edc-4a45-98ce-cf3a7d7ad3fd,1428b0f3-e1f7-4060-8be7-08f5f226d368,ee852eae-32b4-4f6d-ba8a-e3592ae5075f,order_delivered,2025-11-07 19:26:37.702157 UTC,Maria Eduarda Marques,maysa69@example.com,Pires do Oeste,PR,,4
98ed65ac-8e3f-4d61-826e-d541a099076e,0e259064-9d3c-44fe-baf7-28614c0f3eb0,989dea29-85a3-4d8d-a927-7f262a2fb017,order_created,2025-11-05 20:26:37.702157 UTC,Benjamim Correia,lcosta@example.net,Dias do Galho,SP,,1
563cb4c1-23b4-4456-ac59-5803b746c633,0e259064-9d3c-44fe-baf7-28614c0f3eb0,989dea29-85a3-4d8d-a927-7f262a2fb017,order_paid,2025-11-05 22:26:37.702157 UTC,Laís Caldeira,ana-cecilia55@example.com,Pinto das Pedras,SP,109.6,2
743bb507-c09c-4e11-ba97-42d3ee76afe5,0e259064-9d3c-44fe-baf7-28614c0f3eb0,989dea29-85a3-4d8d-a927-7f262a2fb017,order_shipped,2025-11-06 08:26:37.702157 UTC,Maitê Porto,carolinefarias@example.com,Sampaio de Minas,SP,,3
1dfb1fde-d52c-4551-a585-6a5c199b484f,0e259064-9d3c-44fe-baf7-28614c0f3eb0,989dea29-85a3-4d8d-a927-7f262a2fb017,order_delivered,2025-11-07 20:26:37.702157 UTC,Samuel da Mata,nunesnicolas@example.net,Rocha,SP,,4
7b62b86c-4720-42e1-90ed-42744b87d0c5,265f59c0-1d8c-4bd7-b510-8dff24c4d22a,7cee066b-553b-4e67-ab47-bdaadafed213,order_created,2025-11-04 20:26:25.614239 UTC,Dante Alves,faraujo@example.org,Brito,RS,,1
36ad9a15-4689-4430-9119-a53a833aac54,265f59c0-1d8c-4bd7-b510-8dff24c4d22a,7cee066b-553b-4e67-ab47-bdaadafed213,order_paid,2025-11-04 22:26:25.614239 UTC,Sr. Juan da Conceição,vitor-hugo97@example.net,Oliveira de Câmara,RS,262.96,2
7ee77ebc-35de-440e-89ee-a75a48847cfa,265f59c0-1d8c-4bd7-b510-8dff24c4d22a,7cee066b-553b-4e67-ab47-bdaadafed213,order_shipped,2025-11-05 08:26:25.614239 UTC,Dr. Francisco Campos,albuquerquerael@example.com,Aragão de Mendes,RS,,3
d80d4c3c-1f08-4afc-b7ab-4087581f3371,265f59c0-1d8c-4bd7-b510-8dff24c4d22a,7cee066b-553b-4e67-ab47-bdaadafed213,order_delivered,2025-11-06 20:26:25.614239 UTC,Maria Liz Novais,lfogaca@example.net,Ribeiro do Amparo,RS,,4
2bbbecb3-04b9-4e45-8c7d-1eb24fd9515e,92562bb9-e579-409c-aaff-c2a2a631fbf4,7bb07451-ec8d-401b-af85-9090afbc8ec5,order_created,2025-11-06 03:26:25.614239 UTC,Sra. Ana Vitória Pinto,ana-sophiafarias@example.net,Pacheco de Aragão,BA,,1
14d20085-dc88-4bf9-812d-36535d7bb4e7,92562bb9-e579-409c-aaff-c2a2a631fbf4,7bb07451-ec8d-401b-af85-9090afbc8ec5,order_paid,2025-11-06 05:26:25.614239 UTC,Alexia da Costa,nicolecampos@example.com,Teixeira de Goiás,BA,150.97,2
e7d7defc-5a08-4429-8a53-e4a58b2febbe,92562bb9-e579-409c-aaff-c2a2a631fbf4,7bb07451-ec8d-401b-af85-9090afbc8ec5,order_shipped,2025-11-06 15:26:25.614239 UTC,Eduarda da Luz,vitor-hugo43@example.org,Duarte Alegre,BA,,3
11f1e575-d1ec-49de-a431-847a1611d804,92562bb9-e579-409c-aaff-c2a2a631fbf4,7bb07451-ec8d-401b-af85-9090afbc8ec5,order_delivered,2025-11-08 03:26:25.614239 UTC,Henrique Pires,hcamargo@example.org,Nogueira Alegre,BA,,4
68206fcf-772d-4a1d-a607-479cdfcb09cc,f34b73f8-919f-4489-b0c5-93d56e7d77b0,c7e92127-bdeb-4cc9-b66f-c97d57f90a85,order_created,2025-11-05 22:26:25.614239 UTC,Bruno Oliveira,ipacheco@example.org,Martins Paulista,RS,,1
faad608b-c020-4a23-b5da-6eae0e27cc42,f34b73f8-919f-4489-b0c5-93d56e7d77b0,c7e92127-bdeb-4cc9-b66f-c97d57f90a85,order_paid,2025-11-06 00:26:25.614239 UTC,Emilly Fogaça,rafael52@example.net,Rezende do Oeste,RS,181.9,2
bff46316-ea21-49fd-82b7-136e7dc16dd7,f34b73f8-919f-4489-b0c5-93d56e7d77b0,c7e92127-bdeb-4cc9-b66f-c97d57f90a85,order_shipped,2025-11-06 10:26:25.614239 UTC,Milena Moraes,anthonyalbuquerque@example.com,Lopes do Campo,RS,,3
f1f1d1c2-1c78-4130-a114-f8f8258de70c,f34b73f8-919f-4489-b0c5-93d56e7d77b0,c7e92127-bdeb-4cc9-b66f-c97d57f90a85,order_delivered,2025-11-07 22:26:25.614239 UTC,Gael Teixeira,castromaria-flor@example.org,Correia do Norte,RS,,4
13f3ae82-2c7c-4dd4-b481-19bd6e895739,cb4708a0-456b-4519-93c8-1178511c1142,4242a1e1-4e46-4779-b460-a75cb1794d69,order_created,2025-11-06 18:29:32.887269 UTC,Thomas Ribeiro,aurora68@example.com,Moreira,MG,,1
4b8e4f94-9f7f-47c8-b4a6-d33f306bd009,cb4708a0-456b-4519-93c8-1178511c1142,4242a1e1-4e46-4779-b460-a75cb1794d69,order_paid,2025-11-06 20:29:32.887269 UTC,Bianca Pimenta,anthony92@example.com,Ramos,MG,110.33,2
14101e72-38be-4cba-a0fc-a0256aead26f,cb4708a0-456b-4519-93c8-1178511c1142,4242a1e1-4e46-4779-b460-a75cb1794d69,order_shipped,2025-11-07 06:29:32.887269 UTC,Eduarda Costela,samuelbarbosa@example.net,da Paz Paulista,MG,,3
4665d00e-3089-447d-b00a-da17daec2979,cb4708a0-456b-4519-93c8-1178511c1142,4242a1e1-4e46-4779-b460-a75cb1794d69,order_delivered,2025-11-08 18:29:32.887269 UTC,Ana Vitória Machado,maria-fernanda12@example.com,Cavalcanti do Oeste,MG,,4
c026fcbe-ce65-4b2e-b86b-8060db03c8b5,28599e0e-1a21-4ac6-8cce-ecfc0490dde3,68a0659f-8649-4778-8034-3a311e343b16,order_created,2025-11-04 21:29:32.887269 UTC,Maria Eduarda Santos,montenegropedro-lucas@example.com,Moura,PR,,1
27f7a929-f662-4349-88f0-3e1aacb9ddf4,28599e0e-1a21-4ac6-8cce-ecfc0490dde3,68a0659f-8649-4778-8034-3a311e343b16,order_paid,2025-11-04 23:29:32.887269 UTC,Vitor Albuquerque,da-cunhabella@example.org,Gomes do Norte,PR,388.87,2
2ad95df5-4d9e-4d2f-bbaa-9b2e40365f48,28599e0e-1a21-4ac6-8cce-ecfc0490dde3,68a0659f-8649-4778-8034-3a311e343b16,order_shipped,2025-11-05 09:29:32.887269 UTC,Luigi Cavalcante,pda-mata@example.com,Mendonça,PR,,3
57fe3b40-cc09-459a-845b-c50e96d52e57,28599e0e-1a21-4ac6-8cce-ecfc0490dde3,68a0659f-8649-4778-8034-3a311e343b16,order_delivered,2025-11-06 21:29:32.887269 UTC,Bárbara Fernandes,kamilly87@example.com,da Paz,PR,,4
f037eb45-d89b-4148-bb69-b2c19dc9d5b7,62d7dfd9-1ab5-478c-841d-7f709b4cf918,6b771a15-51b8-43fd-9e0f-2a3ea0abb058,order_created,2025-11-06 00:29:32.887269 UTC,Guilherme Caldeira,souzasofia@example.org,Rezende,RJ,,1
3e4cb2e2-562e-41a4-a5c6-6489da6159d8,62d7dfd9-1ab5-478c-841d-7f709b4cf918,6b771a15-51b8-43fd-9e0f-2a3ea0abb058,order_paid,2025-11-06 02:29:32.887269 UTC,Isabella Abreu,tsouza@example.com,Viana,RJ,38.13,2
b36fc007-8c0d-4db6-a3d1-1ca6ce27f09c,62d7dfd9-1ab5-478c-841d-7f709b4cf918,6b771a15-51b8-43fd-9e0f-2a3ea0abb058,order_shipped,2025-11-06 12:29:32.887269 UTC,Luiz Fernando Melo,scassiano@example.org,Souza,RJ,,3
a896df5c-f09f-4f2a-b9c7-7eac34bfbec4,62d7dfd9-1ab5-478c-841d-7f709b4cf918,6b771a15-51b8-43fd-9e0f-2a3ea0abb058,order_delivered,2025-11-08 00:29:32.887269 UTC,Heitor Costela,sousagabriela@example.com,da Rosa,RJ,,4
4325b1ce-ff54-4827-b596-19b291362156,2388e20a-572b-4435-9ba6-2b9127133d11,c3007088-1025-4ace-8ce6-dde168fc099b,order_created,2025-11-05 17:28:55.595322 UTC,Luiz Miguel Vieira,fsantos@example.org,Siqueira,PR,,1
e5a5ecff-1fb3-4a04-8e51-249ca8f068b4,2388e20a-572b-4435-9ba6-2b9127133d11,c3007088-1025-4ace-8ce6-dde168fc099b,order_paid,2025-11-05 19:28:55.595322 UTC,Vinícius Alves,fmartins@example.com,das Neves,PR,231.6,2
72dbd253-34e9-4df7-82bf-f8921d74d5ac,2388e20a-572b-4435-9ba6-2b9127133d11,c3007088-1025-4ace-8ce6-dde168fc099b,order_shipped,2025-11-06 05:28:55.595322 UTC,Ryan da Mota,yda-mota@example.org,Peixoto,PR,,3
cb87631d-1500-48ee-ba7a-ced49741bef9,2388e20a-572b-4435-9ba6-2b9127133d11,c3007088-1025-4ace-8ce6-dde168fc099b,order_delivered,2025-11-07 17:28:55.595322 UTC,Dr. Davi Pires,pedro-miguelnunes@example.com,Fernandes da Serra,PR,,4
f39b4c4a-f745-4884-8ffd-7678b3b45113,c8f72e85-64f7-490a-a8b7-52a214d90f56,bdbc1f4d-9572-4cdb-b0aa-d3468be26b22,order_created,2025-11-04 21:28:55.595322 UTC,José Pedro Rocha,ibarros@example.org,Lima do Norte,RJ,,1
d40bf6e1-68ed-4a41-bef6-ef3c0c455eee,c8f72e85-64f7-490a-a8b7-52a214d90f56,bdbc1f4d-9572-4cdb-b0aa-d3468be26b22,order_paid,2025-11-04 23:28:55.595322 UTC,Isabel Rios,ucamargo@example.com,Moreira Alegre,RJ,155.8,2
164de928-4a1b-4fe6-9310-f8926c8344e0,c8f72e85-64f7-490a-a8b7-52a214d90f56,bdbc1f4d-9572-4cdb-b0aa-d3468be26b22,order_shipped,2025-11-05 09:28:55.595322 UTC,Manuella Sá,hadassa61@example.org,Correia,RJ,,3
911eeb0e-fa80-46cb-b3ca-01ee4fd7c23f,c8f72e85-64f7-490a-a8b7-52a214d90f56,bdbc1f4d-9572-4cdb-b0aa-d3468be26b22,order_delivered,2025-11-06 21:28:55.595322 UTC,Ravi Lucca Cavalcante,nascimentoallana@example.net,Ramos,RJ,,4
6cd87cd0-b036-4b9a-8138-7b8eb55242d8,a65e6cdc-0f7d-41b5-83d2-2f3ae2f9f8cd,06404b0b-0bca-4966-ad9f-a077d7fba585,order_created,2025-11-05 22:28:55.595322 UTC,João Vitor Jesus,rodriguesluana@example.net,Rios de Vieira,RS,,1
a6718fbd-6c9a-4338-8d3e-d149766719ea,a65e6cdc-0f7d-41b5-83d2-2f3ae2f9f8cd,06404b0b-0bca-4966-ad9f-a077d7fba585,order_paid,2025-11-06 00:28:55.595322 UTC,Sr. Ravi Lucca Sá,melinapeixoto@example.com,Moreira,RS,79.83,2
7cd5ccd9-6261-4ddb-be79-4023d28dbd7d,a65e6cdc-0f7d-41b5-83d2-2f3ae2f9f8cd,06404b0b-0bca-4966-ad9f-a077d7fba585,order_shipped,2025-11-06 10:28:55.595322 UTC,Isabella da Mata,ilopes@example.org,Casa Grande da Praia,RS,,3
